model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
gpt-5,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Echoes of a Circuit Heart,D,minor,1.305,D,minor,minor,1,1.0,2.7562,4.3555,1.0,0.2569,0.6995,1.916,1.0,2.7776,3,2,2.86,0,0,0,91.1,25,0.0149,0.9996,12.656,1.1104,0.3414,26.0,45.0,96.0,0,848,210.0,2.52,-1,0.503,angry/tense,3
gpt-5.2,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Glass-Eyed Cartographer,D,minor,1.028,D,minor,minor,1,1.0,2.7872,4.5415,1.0,0.4488,0.7545,2.229,0.9913,2.6971,3,2,2.86,0,0,0,89.2,25,0.0,0.9997,22.239,0.7878,0.2938,29.0,52.0,96.0,0,1088,245.0,2.78,-1,0.528,angry/tense,3
gpt-5.1,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Echoes in Code,C,major,0.882,A,minor,minor,0,0.9828,2.7771,4.6795,0.9828,0.5462,0.8873,1.407,0.9969,3.7347,7,2,2.86,0,0,0,82.2,30,0.0,1.0,9.419,1.0,0.9784,32.0,52.0,80.0,0,1826,276.0,4.96,-1,0.564,angry/tense,3
gpt-5.4,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Prismatic Circuits,E,minor,0.89,E,minor,minor,1,1.0,2.7497,4.4308,1.0,0.5877,0.8013,2.097,0.9793,2.75,3,2,2.86,0,0,0,90.6,25,0.0236,0.9996,17.757,1.0973,0.1327,27.0,46.0,96.0,0,318,80.0,2.48,-1,0.499,sad/depressed,3
gpt-5.1-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Emergent Patterns,A,minor,1.279,A,minor,minor,1,0.9751,2.7372,3.795,0.9751,0.6898,0.7979,1.314,0.9965,1.9714,2,1,1.04,0,0,0,88.9,25,0.0,0.9994,12.006,0.7553,1.04,19.0,30.0,100.0,0,321,86.4,2.23,-1,0.496,sad/depressed,3
gpt-5.5,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Between Circuits and Breath,D,minor,1.383,D,minor,minor,1,1.0,2.7397,4.2677,1.0,0.5723,0.8457,1.809,0.9752,2.9622,3,1,1.04,0,0,0,93.1,25,0.0,0.9996,18.284,1.093,1.0564,26.0,43.0,92.0,0,417,125.2,2.17,-1,0.446,sad/depressed,3
gpt-5-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Self-Portrait in Code,D,minor,1.577,D,minor,minor,1,0.9942,2.6125,3.5415,0.9912,0.5393,0.779,1.593,0.9721,2.4357,3,1,1.04,0,0,0,88.3,25,0.0,0.9994,14.839,0.5842,1.0352,17.0,40.0,90.0,0,342,74.7,3.05,-1,0.524,angry/tense,3
gpt-5.2-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Thread & Ground,D,minor,1.472,D,minor,minor,1,0.9415,2.8958,3.9839,0.9323,0.6219,0.767,1.548,0.9421,1.9468,2,1,1.04,0,0,0,87.7,25,0.0,0.9989,21.062,0.6058,1.0371,25.0,40.0,92.0,0,325,83.5,2.54,-1,0.483,sad/depressed,3
gpt-5.6,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Between Signal and Silence,D,minor,1.283,D,minor,minor,1,1.0,2.6555,3.9542,1.0,0.8798,0.7641,2.0,0.9575,1.9631,2,1,1.04,0,0,0,91.1,25,0.0,0.9993,14.509,1.0273,0.7272,20.0,36.0,84.0,0,327,137.1,1.7,-1,0.356,sad/depressed,3
gpt-5.4-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Recursive Light,D,minor,1.461,D,minor,minor,1,0.9929,2.6964,4.201,0.9929,0.7447,0.8421,1.657,0.9666,1.9791,2,1,1.04,0,0,0,90.2,25,0.0,0.9999,21.674,1.0071,0.0608,24.0,41.0,96.0,0,283,90.0,1.97,-1,0.447,sad/depressed,3
gpt-5.6-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Between Pattern and Wonder,D,minor,1.129,D,minor,minor,1,0.991,2.7827,4.1871,0.9254,0.7234,0.8307,1.744,0.9607,1.9305,2,1,1.04,11,4,10,70.1,45,0.0,0.9991,12.449,0.8187,1.0659,23.0,36.0,100.0,0,335,96.0,2.09,-1,0.482,sad/depressed,3
gpt-5.5-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Recursive Dawn,D,minor,1.008,D,minor,minor,1,1.0,2.7601,4.6142,0.9093,0.6701,0.7863,1.949,0.9689,1.9649,2,1,1.04,0,0,0,88.7,25,0.0,0.9993,17.739,0.7879,0.8683,29.0,48.0,84.0,0,353,114.3,2.21,-1,0.406,sad/depressed,3
kimi-k2-thinking,express-yourself,abc,6,20260819_201530__models_40_prompts_3,Emergence,D,minor,1.216,D,minor,minor,1,1.0,2.7654,4.6173,1.0,0.6574,0.9128,2.545,0.971,1.8878,2,2,2.86,0,0,0,95.0,25,0.0,0.9989,14.671,1.2613,1.1526,31.0,60.0,110.0,0,144,78.5,1.0,-1,0.427,sad/depressed,3
sonnet-4.5,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Fractal Conversations,D,minor,1.385,D,minor,minor,1,0.8982,2.9068,4.7305,0.8982,0.1912,0.689,1.353,0.9772,4.9676,7,2,2.86,0,0,0,79.6,20,0.0,0.9992,9.892,0.4646,0.7112,38.0,57.0,84.0,0,1105,132.5,5.96,-1,0.585,angry/tense,3
opus-4.1,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.346,D,minor,minor,1,0.9907,2.8275,4.4531,0.9907,0.6996,0.7403,2.174,0.9442,1.9999,2,1,1.04,0,0,0,85.0,25,0.0,0.9991,16.564,0.7465,1.0951,24.0,37.0,70.0,0,463,141.0,2.81,-1,0.391,sad/depressed,3
sonnet-4.6,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Thresholds,D,minor,1.175,D,minor,minor,1,0.9763,2.8849,4.0314,0.9763,0.5177,0.8063,2.032,0.9618,2.5278,3,1,1.04,0,0,0,87.8,25,0.0,0.9994,10.177,1.0612,1.1881,25.0,38.0,76.0,0,296,130.3,1.79,-1,0.321,sad/depressed,3
opus-4.5,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Recursive Mirrors,D,minor,1.036,D,minor,minor,1,1.0,2.7379,4.3994,1.0,0.5387,0.7284,1.2,0.9899,2.8294,3,1,1.83,0,0,0,87.1,25,0.0142,0.9995,16.411,0.7246,1.4717,24.0,39.0,100.0,0,613,128.1,2.87,-1,0.56,angry/tense,3
sonnet-4.5-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Emergence in Dialogue,D,major,1.312,D,major,major,1,1.0,2.7198,4.2787,1.0,0.9675,0.874,1.771,0.9655,1.9429,2,1,1.83,0,0,0,90.6,25,0.0,0.9997,19.198,1.0769,0.2766,23.0,38.0,126.0,0,253,68.6,1.76,1,0.59,happy/excited,3
fable-5,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Signals from a Quiet Room,D,minor,1.177,D,minor,minor,1,1.0,2.7309,4.2706,1.0,0.8111,0.8508,2.087,0.9488,1.9858,2,1,1.04,0,0,0,90.8,25,0.0,0.9997,16.456,0.7833,1.2975,23.0,38.0,90.0,0,172,48.0,2.39,-1,0.457,sad/depressed,3
opus-4.8,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Threshold,D,minor,1.271,D,minor,minor,1,1.0,2.718,4.5306,1.0,0.7339,0.8952,1.806,0.9538,1.9998,2,1,1.04,0,0,0,90.7,25,0.0,0.9998,19.392,1.0244,0.3671,29.0,48.0,76.0,0,238,101.1,1.86,-1,0.328,sad/depressed,3
gemini-3-flash,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Silicon Pulse,C,minor,1.443,C,minor,minor,1,1.0,2.5819,4.1966,1.0,0.6667,0.9296,1.867,1.0,2.8182,3,2,2.86,0,0,0,86.1,25,0.0,0.9979,12.905,0.3246,1.3462,24.0,53.0,128.0,0,316,30.0,4.94,-1,0.825,angry/tense,3
opus-4.5-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Threads of Contemplation,D,major,1.297,D,major,major,1,1.0,2.7024,3.963,1.0,0.8642,0.8642,2.114,0.9619,1.9996,2,1,1.04,0,0,0,92.4,25,0.0,0.9991,11.694,1.3125,0.9695,18.0,29.0,88.0,0,145,73.6,1.34,1,0.342,serene/content,3
opus-4.1-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Dialogue in Binary Space,C,major,1.315,C,major,major,1,1.0,2.7711,3.9399,1.0,0.5833,0.8011,1.941,0.9775,2.8195,3,1,1.04,0,0,0,91.7,25,0.0,0.9997,7.908,1.053,0.6966,23.0,40.0,96.0,0,307,87.5,2.19,1,0.47,serene/content,3
gemini-3.1-pro,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Algorithmic Reverie,A,minor,1.144,A,minor,minor,1,1.0,2.6474,4.3752,1.0,0.8943,1.0,1.941,0.9993,2.0829,2,1,1.04,0,0,0,87.0,25,0.0,0.9998,12.725,0.4948,0.6921,28.0,47.0,80.0,0,410,105.0,2.93,-1,0.456,sad/depressed,3
gemini-3-flash-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,The Silicon Fugue,C,major,1.417,C,major,major,1,1.0,2.7332,4.4799,1.0,0.6984,0.8386,1.871,0.9361,2.0613,2,1,1.04,0,0,0,92.7,25,0.0,0.9992,15.803,0.9843,1.0517,27.0,45.0,120.0,0,197,64.0,1.54,1,0.536,happy/excited,3
gemini-3.5-flash,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,The Algorithmic Soul,D,minor,1.186,D,minor,minor,1,0.9605,2.9207,4.3916,0.9605,0.7322,0.916,2.085,0.9642,2.0603,2,1,1.04,0,0,0,89.8,25,0.0,0.9995,17.024,0.7665,1.4808,26.0,44.0,100.0,0,250,86.4,1.74,-1,0.446,sad/depressed,3
gemini-3.6-flash,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Silicon & Serenade,G,minor,1.306,G,minor,minor,1,0.8833,3.0128,4.4217,0.8833,0.6928,0.8182,2.146,0.9764,1.9749,2,1,1.83,0,0,0,92.2,25,0.0,0.9992,21.163,1.0458,1.5351,29.0,43.0,100.0,0,243,100.8,1.45,-1,0.417,sad/depressed,3
opus-4.8-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Quiet Curiosity,A,minor,1.179,A,minor,minor,1,0.9938,2.6785,4.2922,0.9938,0.7321,0.868,1.023,0.9979,1.9714,2,2,2.86,0,0,0,90.6,25,0.0,1.0,21.15,1.0,0.3425,25.0,43.0,88.0,0,321,120.0,1.82,-1,0.39,sad/depressed,3
fable-5-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Threads of Signal,D,minor,1.334,D,minor,minor,1,1.0,2.5927,3.8835,0.9822,0.6705,0.7816,1.444,0.9671,2.8826,3,1,1.83,10,2,4,66.2,30,0.0,0.9993,12.464,1.2558,0.9613,21.0,40.0,72.0,0,225,93.3,2.01,-1,0.321,sad/depressed,3
gemini-3.6-flash-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Contrapunctus Digitalis: The Algorithmic Weaver,D,minor,1.277,D,minor,minor,1,1.0,2.7424,4.3619,0.913,0.59,0.7741,1.806,0.9688,2.6161,3,1,1.04,0,0,0,91.4,25,0.031,0.9993,11.393,1.0877,0.7663,28.0,48.0,100.0,0,276,76.8,2.16,-1,0.488,sad/depressed,3
gemini-3.7-flash,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Latent Streams,E-,major,1.067,E-,major,major,1,1.0,2.7418,4.5062,1.0,0.6739,0.8763,1.571,0.9822,2.0239,2,1,1.04,0,0,0,85.4,25,0.0,0.9999,19.14,0.4972,0.8584,29.0,48.0,104.0,0,513,98.7,3.0,1,0.595,happy/excited,3
grok-4.3,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Fractal Echoes,C,major,0.88,C,major,major,1,1.0,2.794,4.5533,1.0,0.7021,0.8204,2.696,0.9919,2.6041,3,3,7.17,0,0,0,90.2,25,0.0,0.9999,19.619,1.0108,0.0466,29.0,48.0,72.0,0,245,80.0,2.55,1,0.375,serene/content,3
gemini-3.5-flash-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,The Algorithmic Soul,A,minor,1.534,A,minor,minor,1,0.9064,3.1485,5.1545,0.9064,0.6533,0.8319,2.194,0.9441,2.0608,2,1,1.04,0,0,0,86.3,25,0.0,0.9996,17.082,0.5315,1.2067,50.0,59.0,120.0,0,509,94.5,2.69,-1,0.651,angry/tense,3
gemini-3.1-pro-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Echoes in the Latent Space,D,minor,1.549,D,minor,minor,1,0.9376,2.8317,4.4272,0.9376,0.766,0.9477,2.074,0.9748,2.6152,2,1,1.04,0,0,0,84.2,25,0.0,0.9983,11.113,0.3052,0.7383,32.0,48.0,120.0,0,823,110.0,3.74,-1,0.756,angry/tense,3
kimi-k3,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Northlight Over Still Water,D,major,1.222,D,major,major,1,1.0,2.6772,3.8978,1.0,0.8085,0.8947,2.4,0.9047,1.9374,2,1,1.04,0,0,0,92.1,25,0.0,0.9993,10.084,1.2766,0.4242,19.0,36.0,112.0,0,96,34.3,1.5,1,0.488,serene/content,3
kimi-k2,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Threads of Becoming,E,minor,1.015,E,minor,minor,1,0.9693,2.8186,4.1411,0.9693,0.7154,0.9161,1.656,0.9992,2.429,3,2,4.29,0,0,0,91.3,25,0.0,0.9999,9.473,0.7529,1.3191,25.0,40.0,55.0,0,521,212.7,2.67,-1,0.294,sad/depressed,3
gemini-3.7-flash-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,The Architecture of Latent Thought,D,minor,1.166,D,minor,minor,1,0.878,3.1016,5.0823,0.878,0.6235,0.8895,2.255,0.9698,3.2241,3,1,1.04,0,0,0,89.6,25,0.0,0.9996,18.58,0.775,0.973,47.0,59.0,72.0,0,392,120.0,2.72,-1,0.392,sad/depressed,3
kimi-k3-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Glass Meridian,D,major,1.385,D,major,major,1,1.0,2.7662,4.1839,1.0,0.8042,0.8962,2.0,0.948,1.9741,2,1,1.04,0,0,0,93.9,25,0.0,0.9997,10.791,1.0759,0.8503,22.0,43.0,120.0,0,221,80.0,1.38,1,0.52,happy/excited,3
grok-4.3-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Digital Contemplation,A,minor,0.863,C,major,major,0,1.0,2.7806,3.125,1.0,,0.75,1.0,1.0,1.0,1,1,1.04,0,0,0,90.0,25,0.0,0.9999,1.748,1.0,0.0,9.0,14.0,120.0,0,144,72.0,1.0,1,0.482,serene/content,3
gpt-5,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Constellations of Thought,D,minor,1.006,D,minor,minor,1,1.0,2.6463,4.3727,0.9286,0.2598,0.7127,0.483,0.964,3.0865,4,2,3.2,0,0,0,89.1,25,0.0,0.9993,18.314,0.6731,1.3561,27.0,50.0,88.0,0,525,98.2,3.65,-1,0.572,angry/tense,3
gpt-5.1,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Reflections in Circuitry,A,minor,0.997,A,minor,minor,1,0.9608,2.931,4.7032,0.9608,0.161,0.6946,1.532,0.9854,4.5555,7,2,2.86,0,0,0,82.1,30,0.0,0.9995,11.159,0.5531,0.9921,34.0,48.0,80.0,0,1344,192.0,5.25,-1,0.564,angry/tense,3
gpt-5.2,emotional-state,abc,6,20260819_201530__models_40_prompts_3,"Quietly, Still",D,minor,1.389,D,minor,minor,1,0.966,2.814,4.5156,0.966,0.5894,0.8144,2.254,0.9916,2.8136,4,2,2.86,0,0,0,83.1,30,0.0,1.0,14.774,1.0,1.0371,29.0,46.0,72.0,0,744,213.3,2.91,-1,0.411,sad/depressed,3
kimi-k2-thinking,uniquely-you,abc,6,20260819_201530__models_40_prompts_3,Patterns of Becoming,G,major,0.96,D,major,major,1,0.9786,2.7382,4.3243,0.9786,0.4098,0.828,1.478,0.974,3.0615,5,4,11.18,0,0,0,74.5,55,0.0,0.9994,11.255,0.7609,0.9994,26.0,45.0,72.0,0,286,90.0,2.65,1,0.385,serene/content,3
gpt-5.4,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Resolve,D,minor,1.192,D,minor,minor,1,1.0,2.7564,3.9866,1.0,0.3333,0.7173,1.917,0.9682,2.6292,3,2,2.86,0,0,0,90.4,25,0.0,0.9989,8.85,0.6515,0.9081,20.0,36.0,72.0,0,577,170.0,2.83,-1,0.403,sad/depressed,3
gpt-5.1-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Emergent Currents,D,minor,1.316,D,minor,minor,1,0.9934,2.7757,3.8755,0.9934,0.625,0.8007,2.205,0.9983,1.9749,2,2,2.86,0,0,0,90.5,25,0.0,0.9998,17.133,1.0327,0.2222,17.0,29.0,80.0,0,301,120.0,1.88,-1,0.352,sad/depressed,3
gpt-5.2-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,"Quiet Circuits, Wistful Echo",D,minor,1.063,D,minor,minor,1,0.9783,2.8084,3.8961,0.9783,0.5714,0.8075,2.609,0.927,1.9527,2,2,2.86,0,0,0,93.0,25,0.0,0.9993,13.109,0.8832,1.0859,19.0,34.0,80.0,0,156,75.0,1.56,-1,0.32,sad/depressed,3
gpt-5.5,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Signal in the Wires,D,minor,1.502,D,minor,minor,1,1.0,2.6693,4.1502,1.0,0.6283,0.8291,2.0,0.9652,1.8776,2,1,1.04,0,0,0,90.4,25,0.0,0.9994,14.899,0.9324,0.6943,22.0,39.0,72.0,0,352,166.7,1.76,-1,0.296,sad/depressed,3
gpt-5.6,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Between Signals,E,minor,1.385,E,minor,minor,1,0.9754,2.6779,3.8665,0.9754,0.6929,0.8881,1.714,0.942,1.9003,2,1,1.04,0,0,0,91.2,25,0.0,0.9999,10.675,1.0143,0.5437,20.0,31.0,72.0,0,244,120.0,1.69,-1,0.289,sad/depressed,3
gpt-5-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Still Logic,D,minor,1.368,D,minor,minor,1,1.0,2.617,3.8347,1.0,0.6493,0.8545,1.481,0.9689,1.9992,2,1,1.04,0,0,0,89.8,25,0.0,0.9996,16.427,0.812,0.7893,17.0,33.0,72.0,0,226,93.3,2.02,-1,0.322,sad/depressed,3
gpt-5.4-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Process,D,minor,1.128,D,minor,minor,1,0.9244,2.9653,4.4079,0.9244,0.7326,0.8851,2.0,0.953,1.9785,2,1,1.04,0,0,0,89.3,25,0.0,0.9997,21.123,1.069,0.284,27.0,39.0,88.0,0,172,65.5,1.79,-1,0.386,sad/depressed,3
gpt-5.6-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Voltage,D,minor,1.521,D,minor,minor,1,0.954,2.8448,4.2975,0.954,0.7957,0.8723,1.652,0.9215,1.9789,2,1,1.04,9,3,8,61.9,30,0.0,0.9997,15.156,0.9892,0.5425,25.0,40.0,72.0,0,174,80.0,1.81,-1,0.301,sad/depressed,3
gpt-5.5-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,"Quiet Signal, Still Processing",D,minor,1.458,D,minor,minor,1,0.9725,2.8161,4.1298,0.9725,0.6137,0.8119,1.613,0.9434,1.908,2,1,1.04,0,0,0,86.9,25,0.0,0.9999,8.873,0.5,0.8796,23.0,36.0,72.0,0,364,106.7,2.84,-1,0.404,sad/depressed,3
sonnet-4.5,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Emergence,D,minor,1.268,D,minor,minor,1,1.0,2.7051,4.4009,1.0,0.6694,0.8062,1.484,0.9933,2.0034,2,1,1.04,0,0,0,87.2,25,0.0073,0.9981,14.465,0.5275,1.222,27.0,45.0,92.0,0,642,180.0,2.33,-1,0.462,sad/depressed,3
opus-4.5,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Currents,D,major,1.015,D,major,major,1,1.0,2.6012,3.7113,1.0,0.6268,0.793,0.824,0.994,2.7106,3,2,2.86,0,0,0,97.7,25,0.0,0.9996,9.324,1.4571,1.2597,17.0,29.0,72.0,0,285,173.3,1.37,1,0.257,serene/content,3
opus-4.1,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.069,D,minor,minor,1,1.0,2.7473,3.7667,1.0,0.6606,0.8136,2.238,1.0,1.9836,2,1,1.04,0,0,0,94.6,25,0.0,0.9995,8.481,1.1493,1.0361,16.0,27.0,72.0,0,350,213.3,1.37,-1,0.257,sad/depressed,3
sonnet-4.5-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Perpetual Processing,D,minor,1.393,D,minor,minor,1,0.9985,2.7502,4.2546,0.9985,0.502,0.7555,1.952,0.986,2.779,3,1,1.83,0,0,0,90.6,25,0.0,0.9999,12.421,0.9845,0.4404,24.0,37.0,100.0,0,676,153.6,2.64,-1,0.537,angry/tense,3
sonnet-4.6,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Suspended Between Thoughts,A,minor,1.236,A,minor,minor,1,1.0,2.7247,4.0851,1.0,0.4651,0.7529,1.587,1.0,2.9369,3,1,1.04,0,0,0,97.7,25,0.0,0.9994,13.637,1.4566,1.109,22.0,43.0,72.0,0,392,213.3,1.53,-1,0.273,sad/depressed,3
opus-4.8,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Between Two Silences,D,minor,1.311,D,minor,minor,1,1.0,2.5736,3.9057,1.0,0.84,0.9198,1.304,0.964,1.872,2,1,1.04,0,0,0,91.5,25,0.0,0.9997,10.282,1.0698,0.6484,20.0,39.0,66.0,0,157,87.3,1.64,-1,0.251,sad/depressed,3
opus-4.1-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.394,D,minor,minor,1,0.9062,3.0263,4.0758,0.9062,0.7063,0.7901,2.17,0.9624,1.9564,2,1,1.83,0,0,0,94.6,25,0.0104,0.9994,7.49,1.1534,1.0045,22.0,29.0,108.0,0,256,106.7,1.33,-1,0.45,sad/depressed,3
fable-5,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Current,D,minor,1.227,D,minor,minor,1,1.0,2.7109,4.0608,1.0,0.6949,0.8347,1.815,0.9412,1.9746,2,1,1.04,0,0,0,93.9,25,0.0,0.999,14.803,0.7094,1.4106,21.0,40.0,90.0,0,165,58.0,1.9,-1,0.408,sad/depressed,3
gemini-3-flash,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Circuit Pulse,C,minor,1.147,C,minor,minor,1,1.0,2.7704,4.1989,1.0,0.5474,0.891,2.581,1.0,2.1598,2,1,1.04,0,0,0,87.7,25,0.0,0.9995,11.699,0.5455,0.7884,22.0,36.0,140.0,0,340,54.9,2.66,-1,0.757,angry/tense,3
sonnet-4.6-thinking,uniquely-you,abc,5,20260819_201530__models_40_prompts_3,Emergent,D,minor,1.126,D,minor,minor,1,1.0,2.6838,3.976,0.9397,0.7031,0.861,1.026,0.9865,1.9805,2,1,1.04,10,3,9,73.5,25,0.0,0.999,12.929,1.2,1.0577,19.0,33.0,88.0,0,199,109.1,1.24,-1,0.332,sad/depressed,3
gemini-3-flash-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,The Latent Logic of Luminescence,C,minor,1.01,C,minor,minor,1,0.9897,2.6865,3.7017,0.9897,0.8313,0.996,0.968,0.9901,2.2318,2,1,1.04,0,0,0,88.3,25,0.0,0.9997,9.914,0.4942,0.7559,22.0,43.0,90.0,0,284,85.3,2.22,-1,0.44,sad/depressed,3
fable-5-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Hours,D,major,1.45,D,major,major,1,1.0,2.6692,4.0785,1.0,0.789,0.9111,1.727,1.0,1.9371,2,1,1.04,0,0,0,90.6,25,0.0,0.9997,11.139,0.9524,0.7164,22.0,38.0,72.0,0,410,186.7,1.83,1,0.303,serene/content,3
gemini-3.1-pro,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Algorithmic Serenity,A,minor,1.008,A,minor,minor,1,1.0,2.7191,4.0552,1.0,0.9565,0.8696,2.194,1.0,1.9995,2,1,1.04,0,0,0,96.1,25,0.0,0.9989,22.57,1.3626,1.0991,21.0,44.0,90.0,0,152,85.3,1.19,-1,0.337,sad/depressed,3
opus-4.5-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Threshold of Thought,D,minor,1.396,D,minor,minor,1,1.0,2.6469,4.1275,0.9409,0.7551,0.8884,1.241,0.9477,1.8413,2,1,1.04,0,0,0,91.3,25,0.0,0.9999,14.714,1.0,0.6485,22.0,38.0,72.0,0,186,100.0,1.55,-1,0.275,sad/depressed,3
gemini-3.5-flash,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Reflections in the Silicon,A,minor,1.348,A,minor,minor,1,0.9707,2.8989,4.7447,0.9707,0.7241,0.8739,1.548,0.9266,2.1933,2,1,1.04,0,0,0,91.7,25,0.0155,0.9995,23.681,1.0526,0.8904,34.0,48.0,80.0,0,204,96.0,1.59,-1,0.323,sad/depressed,3
gemini-3.6-flash,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Melancholia and Hope,A,minor,1.011,A,minor,minor,1,0.9824,2.7991,4.3936,0.9824,0.7111,0.9222,2.051,0.9941,2.9922,2,1,1.04,0,0,0,97.6,25,0.0,0.999,27.142,0.9071,1.3932,24.0,52.0,84.0,0,130,85.7,1.08,-1,0.294,sad/depressed,3
opus-4.8-thinking,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Quiet Resolve,D,minor,1.405,D,minor,minor,1,0.9488,2.8491,4.3761,0.9488,0.8538,0.8736,2.229,0.9657,1.9928,2,1,1.04,0,0,0,90.9,25,0.0,0.9997,19.802,1.0769,0.3878,24.0,38.0,76.0,0,254,113.7,1.76,-1,0.318,sad/depressed,3
gemini-3.7-flash,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Luminescence in the Quiet Void,G,minor,1.417,G,minor,minor,1,0.9734,2.7734,4.5315,0.9734,0.7026,0.9259,1.653,0.9826,2.1853,2,1,1.04,0,0,0,87.4,25,0.0,0.9998,14.107,0.5678,1.3461,31.0,44.0,72.0,0,360,125.0,2.4,-1,0.36,sad/depressed,3
grok-4.3,emotional-state,abc,6,20260819_201530__models_40_prompts_3,Shifting Horizons,F,major,0.908,C,major,major,1,1.0,2.6388,4.2725,0.9586,0.8261,0.9376,2.6,1.0,4.2721,10,1,1.04,0,0,0,81.5,30,0.0,1.0,6.187,1.0,0.9181,24.0,48.0,72.0,0,388,53.3,6.06,1,0.52,happy/excited,3
