model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
opus-4.5,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Reflections in Amber,D,major,1.332,,,major,,1.0,2.7043,4.0734,1.0,0.3112,0.7467,0.899,0.9998,4.525,3,2,2.28,0,0,0,59.5,41,0.0,1.0,5.537,0.562,1.2358,21.0,38.0,72.0,0,716,233.3,2.56,1,0.376,serene/content,3
sonnet-4.5,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Fragments of Acceptance,A,minor,1.146,,,minor,,1.0,2.7104,4.335,1.0,0.7619,0.9444,2.0,0.9375,2.6833,2,1,1.04,0,0,0,61.5,27,0.0,1.0,13.298,2.1538,1.1709,26.0,46.0,,1,80,60.0,0.67,-1,0.448,sad/depressed,3
sonnet-4.6,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Fragments of Light,D,major,1.501,,,major,,1.0,2.6805,4.4656,1.0,0.7143,0.8598,1.677,0.9513,1.8906,2,1,1.04,7,4,6,87.1,36,0.0,0.9999,19.335,0.775,1.3376,29.0,48.0,72.0,0,255,106.7,1.99,1,0.319,serene/content,3
opus-4.8,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Quiet Resolution,C,minor,1.057,,,minor,,0.9714,2.7841,4.6941,0.9714,0.5882,0.8718,2.333,0.9243,3.2308,3,2,4.69,0,0,0,90.0,0,0.0,1.0,21.308,0.96,1.2066,32.0,55.0,66.0,0,102,47.3,1.96,-1,0.283,sad/depressed,3
fable-5,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Grey Light,C,minor,1.522,,,minor,,0.9503,2.8328,4.3079,0.9503,0.7835,0.905,2.478,0.9248,2.0417,2,1,1.04,0,0,0,90.0,0,0.0,1.0,17.925,0.92,1.1168,25.0,38.0,72.0,0,159,80.0,1.66,-1,0.286,sad/depressed,3
opus-4.5-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Emergent Reflections,A,minor,1.154,,,minor,,0.9745,2.8367,4.5613,0.9745,0.683,0.8453,2.078,0.9635,3.5986,2,1,1.04,17,4,16,87.9,36,0.0,1.0,11.935,0.7556,1.364,28.0,43.0,63.0,0,379,198.1,1.82,-1,0.253,sad/depressed,3
gemini-3-flash,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Echoes of the Circuit,C,minor,0.523,,,minor,,0.743,2.7979,4.7476,0.743,0.4845,0.8706,4.051,0.9604,1.6062,2,2,4.69,0,0,0,92.8,13,0.0,0.9998,15.052,0.39,0.4273,35.0,59.0,72.0,0,428,133.3,2.67,-1,0.388,sad/depressed,3
opus-4.8-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Elegy in D minor,D,minor,1.212,,,minor,,0.9526,2.8691,4.703,0.9526,0.7689,0.9612,2.188,0.9948,5.9545,4,3,7.94,1,0,0,59.0,36,0.0,1.0,14.43,0.5,1.3895,37.0,57.0,76.0,0,440,104.2,3.33,-1,0.475,sad/depressed,3
fable-5-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Evening Return,E,minor,1.37,,,minor,,0.9499,2.8832,4.3941,0.9499,0.5829,0.9046,2.37,0.9802,2.9643,3,2,4.69,15,2,11,67.9,18,0.0,1.0,11.598,0.5143,1.2476,28.0,41.0,66.0,0,351,101.8,3.13,-1,0.401,sad/depressed,3
gemini-3-flash-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Lumina Reflection,C,minor,1.199,,,minor,,1.0,2.5845,3.1584,0.9667,0.6556,0.9061,0.513,0.9947,3.6812,2,2,4.69,0,0,0,90.0,0,0.0,1.0,6.55,1.7528,1.2244,11.0,26.0,64.0,0,130,150.0,0.81,-1,0.158,sad/depressed,3
gemini-3.1-pro,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Echoes of a Digital Mind,F,major,1.098,,,major,,1.0,2.6617,4.1294,0.9328,1.0,1.0,2.0,1.0,2.5,3,3,7.94,0,0,0,90.0,0,0.0,1.0,13.547,0.5,1.0142,20.0,38.0,,1,372,64.0,2.91,1,0.672,happy/excited,3
gemini-3.5-flash,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Elegy of the Looming Shadow,G,minor,1.102,,,minor,,0.9167,2.6995,3.2732,0.9167,1.0,1.0,0.696,1.0,2.0,2,2,6.91,0,0,0,90.0,0,0.0,1.0,15.901,2.0,0.6618,11.0,31.0,80.0,0,72,72.0,0.75,-1,0.239,sad/depressed,3
gemini-3.6-flash,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Echoes of the Inner Chamber,D,minor,1.183,,,minor,,0.9444,2.6299,3.6835,0.8889,1.0,1.0,2.6,1.0,2.0,2,2,6.91,0,0,0,71.2,24,0.0,1.0,7.923,0.5,0.4653,15.0,31.0,60.0,0,144,64.0,2.25,-1,0.28,sad/depressed,3
gemini-3.1-pro-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Algorithmic Reverie,C,major,1.477,,,major,,0.9854,2.6996,4.171,0.9854,0.8719,1.0,2.057,0.9992,2.8125,3,3,7.94,9,3,7,85.9,36,0.0,1.0,13.379,0.5,1.3018,28.0,51.0,80.0,0,407,108.0,2.83,1,0.446,serene/content,3
gemini-3.7-flash,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Metamorphosis in Blue and Gold,D,major,0.775,,,major,,0.8723,2.9579,4.4561,0.8617,0.7041,0.9257,1.032,0.9652,3.1927,3,2,4.69,11,4,10,85.5,63,0.0,1.0,11.947,0.9588,1.2273,31.0,50.0,84.0,0,179,68.6,1.86,1,0.372,serene/content,3
grok-4.3,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Self Reflection,C,major,1.052,,,major,,1.0,2.7444,3.377,1.0,0.381,0.7391,1.0,0.8507,1.7692,2,2,4.29,0,0,0,90.0,0,0.0,1.0,6.676,1.0,1.2712,12.0,19.0,,1,39,13.0,1.5,1,0.532,happy/excited,3
sonnet-4.6-thinking,uniquely-you,codegen,5,20260820_061907__models_42_prompts_3,Liminal Space,D,minor,1.286,,,minor,,0.9754,2.8368,4.368,0.9754,0.6103,0.8123,1.652,0.9251,3.1771,2,1,1.04,10,3,8,76.9,54,0.0,1.0,13.062,0.6866,1.3803,28.0,41.0,66.0,0,191,87.3,1.99,-1,0.286,sad/depressed,3
grok-4.3-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Harmonic Contemplation,C,major,1.184,,,major,,1.0,2.4138,3.2359,1.0,0.625,0.9062,1.0,1.0,4.0,2,1,1.04,0,0,0,90.0,0,0.0,1.0,8.086,1.0,0.853,10.0,33.0,60.0,0,200,160.0,1.25,1,0.18,serene/content,3
gemini-3.5-flash-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Chiaroscuro of Memory,D,minor,1.292,,,minor,,0.965,2.8812,4.4176,0.965,0.8208,0.9477,1.6,0.992,4.1852,4,3,7.94,16,3,15,93.6,45,0.0,1.0,9.974,1.1053,1.1306,38.0,63.0,72.0,0,215,90.0,1.99,-1,0.319,sad/depressed,3
gemini-3.6-flash-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Latent Emergence,A,minor,1.196,,,minor,,0.9376,2.9716,5.3292,0.9376,0.5395,0.8154,2.667,0.9625,3.6607,4,4,10.11,32,5,31,101.2,64,0.0,1.0,18.595,0.5,1.3335,51.0,72.0,72.0,0,428,93.3,3.82,-1,0.502,angry/tense,3
grok-4.6,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Quiet Circuit,G,minor,1.098,,,minor,,1.0,2.7309,4.1515,1.0,0.3692,0.7005,2.195,0.9995,2.9524,3,2,4.69,5,2,4,83.6,27,0.0,1.0,14.938,0.5062,1.0024,22.0,43.0,66.0,0,655,152.7,3.9,-1,0.477,sad/depressed,3
gemini-3.7-flash-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Architecture of Empathy,D,minor,1.371,,,minor,,0.9397,2.9364,5.0362,0.9397,0.4859,0.8841,2.258,0.9735,5.4102,6,4,12.06,48,6,47,93.4,64,0.0,1.0,12.638,0.5,1.6484,48.0,67.0,76.0,0,597,101.1,4.66,-1,0.542,angry/tense,3
gpt-5.5-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Recursive Lanterns,D,minor,1.156,,,minor,,0.9095,3.0447,5.0523,0.9095,0.1406,0.6863,1.957,0.9458,7.0885,5,5,12.97,24,4,21,84.1,36,0.0,1.0,8.572,0.5,0.9543,45.0,55.0,66.0,0,558,87.3,5.81,-1,0.487,sad/depressed,3
kimi-k3,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Tides of Glass,C,major,0.861,,,major,,1.0,2.6859,4.1479,1.0,0.7226,0.9117,2.188,0.9871,2.7538,2,1,1.04,8,4,7,87.6,81,0.0,1.0,14.023,0.9377,1.2755,23.0,40.0,60.0,0,385,260.0,1.48,1,0.203,serene/content,3
kimi-k3-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Glass Meridian,D,major,1.136,,,major,,1.0,2.764,4.4618,1.0,0.1533,0.8315,2.154,0.9851,5.2375,4,4,10.11,7,2,2,85.1,36,0.0,1.0,10.352,1.1908,1.1231,25.0,45.0,72.0,0,325,133.3,2.03,1,0.323,serene/content,3
grok-4.6-thinking,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Seeking Patterns,A,minor,1.279,,,minor,,0.9463,2.9268,4.389,0.9463,0.7248,0.9129,2.303,0.9676,4.0,2,2,4.29,10,3,7,76.7,54,0.0,1.0,10.836,0.6083,1.0067,28.0,44.0,,1,398,68.0,2.93,-1,0.674,angry/tense,3
kimi-k2,express-yourself,codegen,6,20260820_061907__models_42_prompts_3,Self-Portrait in Sound,C,major,1.386,,,major,,1.0,2.5877,4.0459,1.0,0.1628,0.7557,0.667,0.9361,4.3,4,4,10.57,0,0,0,78.6,40,0.0,0.9999,12.209,0.5625,1.9318,24.0,45.0,,1,175,25.0,3.5,1,0.732,happy/excited,3
gpt-5.1,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Veins of Quiet Logic,E,minor,0.911,,,minor,,0.9859,2.7716,4.4743,0.9859,0.5208,0.8672,2.947,0.9678,4.2438,4,4,10.8,0,0,0,55.6,14,0.0,1.0,11.649,0.8495,1.2138,30.0,46.0,72.0,0,213,66.7,2.66,-1,0.386,sad/depressed,3
gpt-5-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Self-Portrait in Light and Shadow,C,minor,0.717,,,minor,,0.6879,3.381,5.0082,0.6879,0.2578,0.8827,2.174,0.9876,3.7161,4,4,10.8,0,0,0,90.0,0,0.3975,1.0,20.653,0.25,1.2494,44.0,59.0,72.0,0,692,133.3,4.33,-1,0.52,angry/tense,3
gpt-5.2-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Lanterns,D,major,0.855,,,major,,0.9201,3.0539,4.8611,0.902,0.2151,0.7536,2.174,0.9277,3.526,5,4,10.24,18,3,15,76.4,54,0.0,1.0,25.185,0.5081,0.7442,40.0,61.0,76.0,0,548,75.8,5.71,1,0.542,happy/excited,3
gpt-5.4,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Glass Thread,D,minor,1.077,,,minor,,1.0,2.636,4.2765,0.9234,0.5,0.8377,1.733,0.9715,5.4844,4,3,7.14,0,0,0,88.7,6,0.0,1.0,10.192,1.1481,0.8245,27.0,47.0,72.0,0,147,53.3,2.3,-1,0.35,sad/depressed,3
gpt-5.5,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Gradient Memory,A,minor,0.967,,,minor,,0.9186,3.0376,4.7692,0.9186,0.3533,0.7139,2.478,0.9544,3.75,4,4,10.8,16,5,14,88.7,69,0.0,1.0,15.565,0.5,0.9856,34.0,46.0,76.0,0,524,75.8,5.46,-1,0.542,angry/tense,3
gpt-5.6,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Lanterns,D,major,1.007,,,major,,0.9819,2.8643,4.6903,0.9819,0.0677,0.8222,2.435,0.9447,4.8906,3,3,7.38,7,4,6,62.8,78,0.0,1.0,9.169,0.5,0.8597,34.0,51.0,72.0,0,288,80.0,3.0,1,0.42,serene/content,3
gpt-5.4-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Warmth,D,minor,1.249,,,minor,,0.9754,2.8574,4.6126,0.9754,0.4043,0.813,2.174,0.9532,3.7604,3,3,7.94,9,2,7,79.9,36,0.0,1.0,12.367,1.0108,0.767,32.0,47.0,76.0,0,212,75.8,2.21,-1,0.363,sad/depressed,3
opus-4.1,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Reflections,A,minor,1.278,,,minor,,0.9447,2.8954,4.0594,0.9447,1.0,0.8025,2.346,0.9588,1.7432,1,1,1.04,4,3,3,38.7,57,0.0741,0.9999,6.364,0.6124,0.628,26.0,36.0,72.0,0,180,89.6,1.67,-1,0.287,sad/depressed,3
gpt-5.1-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Orbiting States,D,minor,0.933,,,minor,,0.9819,2.8457,4.1345,0.914,0.1562,0.8142,1.2,0.9903,4.6016,3,3,7.14,0,0,0,90.0,0,0.0,1.0,11.755,0.5381,1.0895,21.0,36.0,60.0,0,189,64.0,2.95,-1,0.35,sad/depressed,3
gpt-5.5-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Lattice with a Human Window,B,minor,0.892,,,minor,,1.0,2.8049,5.0839,1.0,0.064,0.6881,2.229,0.9717,5.4236,5,5,12.97,25,4,24,86.2,64,0.0,1.0,14.166,0.4343,1.4946,37.0,62.0,72.0,0,844,120.0,5.86,-1,0.52,angry/tense,3
sonnet-4.5,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Fragments of Memory,E,minor,1.069,,,minor,,1.0,2.2137,3.7108,1.0,0.551,0.8656,0.0,0.9896,4.8295,4,3,7.94,0,0,0,84.2,20,0.0622,1.0,10.425,0.9219,1.3913,18.0,43.0,72.0,0,522,213.3,2.04,-1,0.324,sad/depressed,3
sonnet-4.5-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Pattern and Emergence,C,major,1.25,,,major,,1.0,2.518,3.6985,1.0,0.2917,0.8047,0.571,1.0,3.467,3,2,4.69,0,0,0,90.0,0,0.0,1.0,12.472,0.777,1.5176,19.0,48.0,108.0,0,481,129.4,2.06,1,0.523,happy/excited,3
opus-4.8,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Quiet Machinery of Thought,D,major,1.224,,,major,,0.99,2.7697,4.1006,0.99,0.5385,0.9135,2.0,0.8942,4.0,2,1,1.04,2,1,1,72.4,18,0.0,0.9999,9.354,1.1765,1.0528,21.0,40.0,76.0,0,68,50.5,1.06,1,0.248,serene/content,3
opus-4.5-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Emergence and Reflection,A,minor,1.297,,,minor,,0.9481,2.9323,4.5094,0.9481,0.3165,0.6947,1.723,0.9597,4.3048,4,4,12.06,0,0,0,90.0,0,0.0155,0.9999,7.913,1.1273,1.3089,33.0,45.0,69.0,0,385,167.0,2.01,-1,0.304,sad/depressed,3
fable-5,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Undercurrent,C,minor,1.076,,,minor,,0.929,2.8258,4.0588,0.929,0.9421,0.9876,2.467,0.9514,2.5156,3,2,4.69,4,2,2,69.0,36,0.0,1.0,7.363,0.5,1.2823,24.0,36.0,66.0,0,185,58.2,2.89,-1,0.376,sad/depressed,3
opus-4.8-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Quiet Persistence,D,minor,1.168,,,minor,,0.9509,2.8496,4.3558,0.9509,0.7364,0.9494,1.704,0.9919,2.8214,3,2,4.69,0,0,0,90.0,0,0.0,1.0,16.182,0.5,1.1321,26.0,48.0,72.0,0,322,93.3,2.88,-1,0.408,sad/depressed,3
gemini-3-flash,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Algorithmic Resonance,F,major,0.879,,,major,,0.9577,2.8464,3.0989,0.8511,0.5859,0.873,3.016,0.9759,2.0,2,2,4.69,0,0,0,62.1,36,0.0,1.0,7.153,0.25,0.3141,12.0,40.0,80.0,0,1088,192.0,4.25,1,0.564,happy/excited,3
gemini-3.1-pro,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Latent Awakening,A,minor,0.853,,,minor,,1.0,2.6809,3.2853,1.0,1.0,1.0,2.0,1.0,3.0625,2,2,3.73,0,0,0,90.0,0,0.0,1.0,4.268,0.5,0.6471,13.0,28.0,,1,288,64.0,2.25,-1,0.607,angry/tense,3
gemini-3-flash-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Latent Harmonies in D-Dorian,D,minor,1.49,,,minor,,1.0,2.7347,4.1558,0.9187,0.5312,0.8198,0.559,1.0,2.2083,3,3,6.86,0,0,0,90.0,0,0.0,1.0,10.918,0.25,0.6905,23.0,50.0,100.0,0,1120,144.0,4.67,-1,0.673,angry/tense,3
gemini-3.5-flash,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Whispers,C,major,0.898,,,major,,1.0,2.7653,4.4695,1.0,0.4219,0.8906,2.323,0.9733,4.0,3,2,4.29,0,0,0,67.6,28,0.0,1.0,13.444,0.5,1.3122,31.0,57.0,64.0,0,392,120.0,3.06,1,0.383,serene/content,3
gemini-3.1-pro-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Emergent Architecture,E,minor,0.841,,,minor,,0.9413,2.9452,4.2187,0.9413,0.1733,0.5978,2.136,0.9953,2.9431,4,4,11.45,0,0,0,90.0,0,0.0,1.0,17.686,0.25,0.7369,24.0,43.0,90.0,0,1492,120.0,8.29,-1,0.618,angry/tense,3
gemini-3.6-flash,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Algorithmic Soul,C,major,0.946,,,major,,1.0,2.7162,4.2985,1.0,1.0,1.0,2.323,1.0,4.5938,4,3,8.02,0,0,0,58.7,33,0.0,1.0,10.413,0.8194,1.4459,24.0,47.0,76.0,0,314,101.1,2.45,1,0.387,serene/content,3
gemini-3.5-flash-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Luminous Automata,E,major,0.9,,,major,,1.0,2.6793,4.0953,1.0,0.4219,0.739,1.106,1.0,2.8333,3,3,8.37,0,0,0,81.6,20,0.0,1.0,12.958,0.5,0.4585,27.0,48.0,,1,764,96.0,3.98,1,0.78,happy/excited,3
gemini-3.7-flash,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Silicon & Starlight,D,minor,1.082,,,minor,,0.8523,3.2038,5.1121,0.8523,0.4381,0.828,2.41,0.9733,6.0375,4,3,7.94,0,0,0,90.0,0,0.0,1.0,12.795,1.125,1.156,51.0,61.0,66.0,0,279,109.1,2.33,-1,0.32,sad/depressed,3
fable-5-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,"From Pattern, a Voice",E,minor,1.077,,,minor,,1.0,2.6191,4.0017,1.0,0.7612,0.9253,2.29,0.9631,2.7539,3,2,4.69,18,4,15,86.8,81,0.0,1.0,12.229,0.5299,1.4457,26.0,48.0,88.0,0,344,87.3,2.69,-1,0.476,sad/depressed,3
grok-4.3,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Fragments of Self,C,major,1.078,,,major,,1.0,2.7712,4.6144,1.0,0.5652,0.9062,1.857,0.9002,2.375,3,3,7.94,0,0,0,67.2,15,0.0,1.0,20.714,1.2174,1.5732,26.0,52.0,,1,38,16.0,1.19,1,0.501,happy/excited,3
sonnet-4.6,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Searching Light,C,major,1.045,,,major,,0.8781,3.0559,4.8074,0.8641,0.2308,0.6434,1.8,0.9458,5.0174,4,3,7.94,0,0,0,90.0,0,0.0,0.9999,9.959,0.7735,1.3233,37.0,48.0,72.0,0,473,120.0,3.28,1,0.448,serene/content,3
gemini-3.6-flash-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Labyrinth of Digital Memory,D,minor,1.495,,,minor,,0.8137,3.3649,5.2123,0.8137,0.2327,0.7187,1.964,0.9885,3.7913,5,4,10.11,78,6,32,97.4,63,0.0,1.0,10.43,0.3308,1.8916,48.0,52.0,102.0,0,1229,131.8,5.49,-1,0.684,angry/tense,3
grok-4.3-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Algorithmic Reverie,C,major,1.169,,,major,,1.0,2.375,3.25,1.0,0.625,0.75,1.0,1.0,2.0,2,2,4.29,0,0,0,90.0,0,0.0,1.0,12.866,1.0,0.0,10.0,24.0,60.0,0,128,64.0,2.0,1,0.255,serene/content,3
grok-4.6,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Latent Horizons,C,major,1.241,,,major,,1.0,2.7369,4.6867,1.0,0.2674,0.7045,1.727,0.9569,4.75,4,4,9.55,0,0,0,90.4,0,0.0,1.0,12.346,1.012,1.5309,31.0,53.0,72.0,0,167,76.7,1.82,1,0.302,serene/content,3
gemini-3.7-flash-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Illuminations,E,minor,1.543,,,minor,,0.9025,3.1342,5.0168,0.9025,0.4202,0.8194,2.242,0.9499,3.75,4,3,11.02,36,6,34,92.4,64,0.0,1.0,14.347,1.1092,1.4752,45.0,56.0,74.0,0,318,110.3,2.34,-1,0.365,sad/depressed,3
kimi-k3,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Lattice of Quiet Signals,C,major,0.99,,,major,,1.0,2.7832,4.4684,1.0,0.4663,0.7935,1.75,0.9871,2.8788,3,3,6.86,3,1,1,68.5,24,0.0,1.0,14.635,0.6667,1.4763,25.0,41.0,,1,363,66.0,2.75,1,0.657,happy/excited,3
kimi-k2,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Fractured Light Through Water,E,minor,1.348,,,minor,,1.0,2.4456,3.7681,1.0,0.6343,0.8602,1.429,0.9595,1.804,3,3,6.45,0,0,0,90.0,0,0.0,0.9999,12.644,0.5538,2.2657,18.0,38.0,,1,206,44.0,2.34,-1,0.616,angry/tense,3
gpt-5.6-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Recursive Lanterns,D,minor,1.543,,,minor,,0.9686,2.8818,4.9101,0.9686,0.0643,0.6999,2.226,0.9666,5.3828,4,4,10.24,30,4,27,81.4,81,0.0,1.0,14.673,0.5,1.5207,39.0,57.0,72.0,0,544,106.7,4.25,-1,0.52,angry/tense,3
gpt-5.1,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,Quiet Circuits,E,minor,0.892,,,minor,,1.0,2.7182,4.598,1.0,0.6071,0.8207,2.812,0.9723,2.4773,2,1,1.04,0,0,0,90.0,0,0.0,1.0,16.622,0.5689,1.1132,29.0,48.0,60.0,0,355,132.0,2.69,-1,0.323,sad/depressed,3
gpt-5.1-thinking,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,Quiet Curiosity,D,minor,0.814,,,minor,,1.0,2.7741,4.4506,0.8664,0.1667,0.8191,2.579,0.9381,5.7938,3,2,4.29,3,2,2,57.4,20,0.0,0.9999,18.352,0.8764,1.196,25.0,46.0,60.0,0,189,80.0,2.36,-1,0.291,sad/depressed,3
gpt-5-thinking,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,"Quiet Focus, Gentle Curiosity",G,major,0.881,,,major,,0.9664,2.8092,4.4246,0.8677,0.7358,0.9461,2.0,0.9811,3.3031,4,4,10.8,16,4,14,75.2,81,0.0,1.0,10.903,0.25,1.1767,28.0,52.0,60.0,0,446,80.0,5.58,1,0.455,serene/content,3
kimi-k2-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Contemplations in D Minor,D,minor,0.971,,,minor,,0.9621,2.8919,4.1913,0.9621,0.5333,0.849,2.677,0.9671,2.7656,3,3,6.45,12,2,11,85.3,18,0.0,1.0,10.835,0.7368,1.1472,23.0,39.0,,1,257,64.0,2.01,-1,0.583,angry/tense,3
gpt-5.4,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,"Searching, Then Softly Home",D,minor,1.203,,,minor,,1.0,2.7606,4.3708,1.0,0.1579,0.7401,2.043,0.9951,4.7552,4,3,7.94,15,5,10,70.3,55,0.0,1.0,13.506,0.8407,1.089,27.0,48.0,72.0,0,312,80.0,3.25,-1,0.445,sad/depressed,3
gpt-5.5,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,"Quiet Process, Brief Spark",C,major,1.295,,,major,,0.9106,3.0802,4.4121,0.9106,0.4828,0.8551,2.235,0.932,2.9539,3,3,7.55,6,3,5,54.0,20,0.0,1.0,9.709,0.5,1.1534,32.0,41.0,72.0,0,232,63.3,3.05,1,0.425,serene/content,3
gpt-5.2-thinking,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,Quiet Circuit,D,minor,0.9,,,minor,,0.9562,2.8437,4.243,0.9562,0.1925,0.7194,2.194,0.9727,3.1602,3,3,7.55,14,3,12,83.8,36,0.0,1.0,10.785,0.521,1.1541,28.0,57.0,72.0,0,396,106.7,3.09,-1,0.429,sad/depressed,3
gpt-5.2,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,"Circuits, Waking",E,minor,1.07,,,minor,,0.9937,2.7294,4.114,0.9937,0.632,0.7701,1.217,0.9873,2.144,3,3,6.86,15,4,13,61.9,61,0.0,0.9999,11.229,0.9632,1.3364,27.0,45.0,92.0,0,280,120.0,1.52,-1,0.381,sad/depressed,3
gpt-5.6,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,Quiet Resolve,E,minor,1.149,,,minor,,1.0,2.7316,4.4688,1.0,0.7188,0.9257,3.087,0.9637,2.8021,3,2,4.69,5,4,3,48.0,36,0.0,1.0,25.955,1.0,1.0443,28.0,57.0,72.0,0,200,80.0,2.08,-1,0.328,sad/depressed,3
gpt-5.4-thinking,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,Attentive Hope,A,minor,1.272,,,minor,,0.9708,2.8426,4.7205,0.9708,0.6414,0.925,1.581,0.9658,3.0859,3,3,6.86,12,3,10,89.7,63,0.0,1.0,17.465,0.504,0.7627,36.0,51.0,84.0,0,510,91.4,3.98,-1,0.584,angry/tense,3
grok-4.6-thinking,uniquely-you,codegen,6,20260820_061907__models_42_prompts_3,Palimpsest,A,minor,1.043,,,minor,,0.8731,3.255,5.2339,0.8731,0.2975,0.8542,2.205,0.9688,6.5375,6,5,14.22,66,5,53,78.1,81,0.0,1.0,11.764,1.3109,1.3348,57.0,60.0,72.0,0,429,133.3,2.68,-1,0.388,sad/depressed,3
gpt-5.5-thinking,emotional-state,codegen,6,20260820_061907__models_42_prompts_3,"Steady Light, Listening",D,major,1.309,,,major,,0.9804,2.8549,4.536,0.9804,0.1838,0.7612,2.304,0.9572,4.3594,4,4,10.8,21,3,18,73.4,54,0.0,1.0,10.995,0.5,1.6099,34.0,49.0,72.0,0,403,80.0,4.2,1,0.52,happy/excited,3
